% data_file
@RELATION entity

@attribute Checked {Yes,No,Y,N}
@attribute Sentence string
@attribute Marked {Y,N}
@attribute By string
@attribute Speaker string
@attribute Party {R,D}
@attribute DebateId numeric
@attribute ID numeric
@attribute Id_1 numeric
@ATTRIBUTE entype_PERSON NUMERIC
@ATTRIBUTE entype_LOCATION NUMERIC
@ATTRIBUTE entype_ORGANIZATION NUMERIC
@ATTRIBUTE entype_MISC NUMERIC
@ATTRIBUTE entype_MONEY NUMERIC
@ATTRIBUTE entype_NUMBER NUMERIC
@ATTRIBUTE entype_ORDINAL NUMERIC
@ATTRIBUTE entype_PERCENT NUMERIC
@ATTRIBUTE entype_DATE NUMERIC
@ATTRIBUTE entype_TIME NUMERIC
@ATTRIBUTE entype_DURATION NUMERIC
@ATTRIBUTE entype_SET NUMERIC
@ATTRIBUTE class_label_1 {0, 1}

@DATA
No,'I am passionate about what I believe.',?,None,CRUZ,R,13,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I\'ve been passionate my whole life about the Constitution.',?,None,CRUZ,R,13,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And, you know, for six-and-a-half years, we\'ve had a gigantic party.',?,None,CRUZ,R,13,39,4,0,0,0,0,0,1,0,0,0,0,1,0,0
No,'If you want someone to grab a beer with, I may not be that guy.',?,None,CRUZ,R,13,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'But if you want someone to drive you home, I will get the job done and I will get you home.',?,None,CRUZ,R,13,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I don\'t see a lot of weakness on this stage, quite frankly.',?,None,CHRISTIE,R,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Where I see the weakness is in those three people that are left on the Democratic stage.',?,None,CHRISTIE,R,13,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0
No,'You know, I see a socialist, an isolationist and a pessimist.',?,None,CHRISTIE,R,13,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And for the sake of me, I can\'t figure out which one is which.',?,None,CHRISTIE,R,13,41,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Yes,'But I will -- but I will tell you this, the socialist says they\'re going to pay for everything and give you everything for free, except they don\'t say they\'re going to raise it through taxes to 90 percent to do it.',Y,politifact,CHRISTIE,R,13,43,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Yes,'The isolationist is the one who wants to continue to follow a foreign policy that has fewer democracies today than when Barack Obama came into office around the world.',N,politifact,CHRISTIE,R,13,43,1,2,0,0,0,0,1,0,0,1,0,0,0,0
No,'But I know who the pessimist is.',?,None,CHRISTIE,R,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'It\'s Hillary Clinton.',?,None,CHRISTIE,R,13,44,1,2,0,0,0,0,0,0,0,0,0,0,0,0
No,'And you put me on that stage against her next September, she won\'t get within 10 miles of the White House.',?,None,CHRISTIE,R,13,44,2,0,2,0,0,0,1,0,0,2,0,0,0,0
No,'Take it to the bank.',?,None,CHRISTIE,R,13,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,'You know, I left my medical practice and ran for office because I was concerned about an $18 trillion debt.',Y,foxnews,PAUL,R,13,46,0,0,0,0,0,3,0,0,0,0,0,0,0,1
Yes,'We borrow a million dollars a minute.',Y,foxnews,PAUL,R,13,46,1,0,0,0,0,2,0,0,0,0,0,2,0,1
Yes,'Now, on the floor of the Congress, the Washington establishment from both parties puts forward a bill that will explode the deficit.',Y,foxnews,PAUL,R,13,46,2,0,1,1,0,0,0,0,0,1,0,0,0,1
Yes,'It allows President Obama to borrow unlimited amounts of money.',Y,foxnews,PAUL,R,13,46,3,1,0,0,0,0,0,0,0,0,0,0,0,1
No,'I will stand firm.',?,None,PAUL,R,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I will spend every ounce of energy to stop it.',?,None,PAUL,R,13,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I will begin tomorrow to filibuster it.',?,None,PAUL,R,13,47,2,0,0,0,0,0,0,0,0,1,0,0,0,0
No,'And I ask everyone in America to call Congress tomorrow and say enough is enough; no more debt.',?,None,PAUL,R,13,47,3,0,1,1,0,0,0,0,0,1,0,0,0,0
No,Right.,?,None,TRUMP,R,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,Right.,?,None,TRUMP,R,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'That\'s right.',?,None,TRUMP,R,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'No, not a comic book, and it\'s not a very nicely asked question the way you say that.',?,None,TRUMP,R,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Larry Kudlow is an example, who I have a lot of respect for, who loves my tax plan.',?,None,TRUMP,R,13,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'re reducing taxes to 15 percent.',?,None,TRUMP,R,13,60,1,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'We\'re bringing corporate taxes down, bringing money back in, corporate inversions.',?,None,TRUMP,R,13,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We have $2.5 trillion outside of the United States which we want to bring back in.',?,None,TRUMP,R,13,60,3,0,2,0,0,3,0,0,0,0,0,0,0,0
No,'As far as the wall is concerned, we\'re going to build a wall.',?,None,TRUMP,R,13,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'re going to create a border.',?,None,TRUMP,R,13,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'re going to let people in, but they\'re going to come in legally.',?,None,TRUMP,R,13,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'They\'re going to come in legally.',?,None,TRUMP,R,13,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And it\'s something that can be done, and I get questioned about that.',?,None,TRUMP,R,13,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'They built the great wall of China.',?,None,TRUMP,R,13,61,5,0,1,0,0,0,0,0,0,0,0,0,0,0
No,'That\'s 13,000 miles.',?,None,TRUMP,R,13,61,6,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'Here, we actually need 1,000 because we have natural barriers.',?,None,TRUMP,R,13,61,7,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'So we need 1,000.',?,None,TRUMP,R,13,61,8,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'We can do a wall.',?,None,TRUMP,R,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'re going to have a big, fat beautiful door right in the middle of the wall.',?,None,TRUMP,R,13,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'re going to have people come in, but they\'re coming in legally.',?,None,TRUMP,R,13,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And Mexico\'s going to pay for the wall because Mexico -- I love the Mexican people; I respect the Mexican leaders -- but the leaders are much sharper, smarter and more cunning than our leaders.',?,None,TRUMP,R,13,62,3,0,2,0,2,0,0,0,0,0,0,0,0,0
No,'And just to finish, people say, how will you get Mexico to pay?',?,None,TRUMP,R,13,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No,'A politician other than the people in the states -- I don\'t want to -- a politician cannot get them to pay.',?,None,TRUMP,R,13,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I can.',?,None,TRUMP,R,13,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We lose, we have a trade imbalance...',?,None,TRUMP,R,13,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Excuse me, John.',?,None,TRUMP,R,13,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No,'... of $50 billion...',?,None,TRUMP,R,13,65,0,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'... believe me the world is peanuts by comparison.',?,None,TRUMP,R,13,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,Right.,?,None,TRUMP,R,13,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,Dynamically.,?,None,TRUMP,R,13,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Then you have to get rid of Larry Kudlow, who sits on your panel, who\'s a great guy, who came out the other day and said, I love Trump\'s tax plan.',?,None,TRUMP,R,13,73,0,3,0,0,0,0,0,0,0,3,0,0,0,0
No,'Well, first of all, I didn\'t say that the rate would be 10 percent.',?,None,CARSON,R,13,82,0,0,0,0,0,0,0,1,2,0,0,0,0,0
No,'I used the tithing analogy.',?,None,CARSON,R,13,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'The rate -- the rate -- the rate is gonna be much closer to 15 percent.',?,None,CARSON,R,13,84,0,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'You also have to get rid of all the deductions and all the loopholes.',?,None,CARSON,R,13,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You also have to some strategically cutting in several places.',?,None,CARSON,R,13,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Remember, we have 645 federal agencies and sub-agencies.',?,None,CARSON,R,13,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'Anybody who tells me that we need every penny and every one of those is in a fantasy world.',?,None,CARSON,R,13,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'So, also, we can stimulate the economy.',?,None,CARSON,R,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'That\'s gonna be the real growth engine.',?,None,CARSON,R,13,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Stimulating the economy -- because it\'s tethered down right now with so many regulations...',?,None,CARSON,R,13,88,2,0,0,0,0,0,0,0,0,2,0,0,0,0
No,'That\'s not true.',?,None,CARSON,R,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'When -- when we put all the facts down, you\'ll be able to see that it\'s not true, it works out very well.',?,None,CARSON,R,13,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Listen, I want to just comment.',?,None,KASICH,R,13,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Well I want to comment on this.',?,None,KASICH,R,13,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'This is the fantasy...',?,None,KASICH,R,13,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'This is the fantasy that I talked about in the beginning.',?,None,KASICH,R,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I\'m the only person on this stage that actually was involved in the chief architect of balancing the Federal Budget.',?,None,KASICH,R,13,101,0,0,0,2,0,0,0,0,0,0,0,0,0,0
No,'You can\'t do it with empty promised.',?,None,KASICH,R,13,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You know, these plans would put us trillions and trillions of dollars in debt.',?,None,KASICH,R,13,102,1,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'I actually have a plan.',?,None,KASICH,R,13,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'I\'m the only one on this stage that has a plan that would create jobs, cut taxes, balance the budget and can get it done because I\'m realistic.',?,None,KASICH,R,13,103,1,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'You just don\'t make promises like this.',?,None,KASICH,R,13,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Why don\'t we just give a chicken in every pot, while we\'re, you know, coming up -- coming up with these fantasy tax schemes.',?,None,KASICH,R,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We\'ll just clean it up.',?,None,KASICH,R,13,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Where are you gonna clean it up?',?,None,KASICH,R,13,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You have to deal with entitlements, you have to be in a position to control discretionary spending.',?,None,KASICH,R,13,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You gotta be creative and imaginative.',?,None,KASICH,R,13,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Now, let me just be clear, John.',?,None,KASICH,R,13,106,0,1,0,0,0,0,0,0,0,1,0,0,0,0
No,'I went into Ohio where we had an $8 billion hole and now we have a $2 billion surplus.',?,None,KASICH,R,13,106,1,0,1,0,0,6,0,0,0,1,0,0,0,0
No,'We\'re up 347,000 jobs.',?,None,KASICH,R,13,106,2,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'When I was in Washington, I fought to get the budget balanced.',?,None,KASICH,R,13,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No,'I was the architect.',?,None,KASICH,R,13,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'It was the first time we did it since man walked on the moon.',?,None,KASICH,R,13,107,2,0,0,0,0,0,0,1,0,0,0,0,0,0
No,'We cut taxes and we had a $5 trillion projected surplus when I left.',?,None,KASICH,R,13,107,3,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'That\'s was hard work.',?,None,KASICH,R,13,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Fiscal discipline, know what you\'re doing.',?,None,KASICH,R,13,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,Creativity.,?,None,KASICH,R,13,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'This stuff is fantasy.',?,None,KASICH,R,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Just like getting rid of Medicare and Medicaid.',?,None,KASICH,R,13,109,1,0,0,0,2,0,0,0,0,0,0,0,0,0
No,'Come on, that\'s just not -- you scare senior citizens with that.',?,None,KASICH,R,13,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'It\'s not responsible.',?,None,KASICH,R,13,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Well, I mean right here.',?,None,KASICH,R,13,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'To talk about we\'re just gonna have a 10 percent tithe and that\'s how we\'re gonna fund the government?',?,None,KASICH,R,13,112,1,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'And we\'re going to just fix everything with waste, fraud, and abuse?',?,None,KASICH,R,13,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Or that we\'re just going to be great?',?,None,KASICH,R,13,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Or we\'re going to ship 10 million Americans -- or 10 million people out of this country, leaving their children here in this country and dividing families?',?,None,KASICH,R,13,112,4,0,0,0,1,0,4,0,0,0,0,0,0,0
No,'Folks, we\'ve got to wake up.',?,None,KASICH,R,13,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We cannot elect somebody that doesn\'t know how to do the job.',?,None,KASICH,R,13,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You have got to pick somebody who has experience, somebody that has the know-how, the discipline.',?,None,KASICH,R,13,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And I spent my entire lifetime balancing federal budgets, growing jobs, the same in Ohio.',?,None,KASICH,R,13,114,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No,'And I will go back to Washington with my plan.',?,None,KASICH,R,13,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0
No,'And I will have done it within 100 days, and it will pass.',?,None,KASICH,R,13,116,0,0,0,0,0,0,0,0,0,0,0,2,0,0
No,'And we will be strong again.',?,None,KASICH,R,13,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Thank you.',?,None,KASICH,R,13,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,'First of all, John got lucky with a thing called fracking, OK?',N,cnn,TRUMP,R,13,118,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Yes,'He hit oil.',N,cnn,TRUMP,R,13,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,'He got lucky with fracking.',N,cnn,TRUMP,R,13,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,'Believe me, that is why Ohio is doing well.',Y,cnn,TRUMP,R,13,118,3,0,1,0,0,0,0,0,0,0,0,0,0,1
Yes,'Number -- and that is important for you to know.',N,cnn,TRUMP,R,13,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Number two, this was the man that was a managing general partner at Lehman Brothers when it went down the tubes and almost took every one of us with it, including Ben and myself, because I was there and I watched what happened.',?,None,TRUMP,R,13,119,0,1,0,2,0,0,2,0,0,0,0,0,0,0
No,'And Lehman Brothers started it all.',?,None,TRUMP,R,13,120,0,0,0,2,0,0,0,0,0,0,0,0,0,0
No,'He was on the board.',?,None,TRUMP,R,13,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And he was a managing general partner.',?,None,TRUMP,R,13,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And just thirdly, he was so nice.',?,None,TRUMP,R,13,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'He was such a nice guy.',?,None,TRUMP,R,13,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And he said, oh, I\'m never going to attack.',?,None,TRUMP,R,13,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'But then his poll numbers tanked.',?,None,TRUMP,R,13,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'He has got -- that is why he is on the end.',?,None,TRUMP,R,13,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'(LAUGHTER) And he got nasty.',?,None,TRUMP,R,13,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0
No,'And he got nasty.',?,None,TRUMP,R,13,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'So you know what?',?,None,TRUMP,R,13,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'You can have him.',?,None,TRUMP,R,13,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Let me just -- let me respond.',?,None,KASICH,R,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'First of all, Ohio does have an energy industry, but we\'re diversified.',?,None,KASICH,R,13,124,1,0,1,0,0,0,0,1,0,0,0,0,0,0
No,'We\'re one of the fastest growing states in the country.',?,None,KASICH,R,13,124,2,0,0,0,0,0,1,0,0,0,0,0,0,0
No,'We came back from the dead.',?,None,KASICH,R,13,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And you know what?',?,None,KASICH,R,13,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'It works very, very well.',?,None,KASICH,R,13,124,5,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And secondly, when you talk about me being on the board of Lehman Brothers, I wasn\'t on the board of Lehman Brothers.',?,None,KASICH,R,13,125,0,0,0,4,0,0,0,0,0,0,0,0,0,0
No,'I was a banker and I was proud of it.',?,None,KASICH,R,13,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And I traveled the country and learned how people made jobs.',?,None,KASICH,R,13,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'We ought to have politicians who not only have government experience but know how the CEOs and the job creators work.',?,None,KASICH,R,13,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'My state is doing great across the board.',?,None,KASICH,R,13,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And guess what, in 2011, I got a deal...',?,None,KASICH,R,13,126,2,0,0,0,0,0,0,0,0,1,0,0,0,0
No,'... an agreement with the...',?,None,KASICH,R,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'... that he tried to take credit for four years later.',?,None,KASICH,R,13,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0
No,'It\'s a joke.',?,None,KASICH,R,13,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Since I was attacked too.',?,None,CARSON,R,13,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Let me just say, if you\'re talking about an $18 trillion economy, you\'re talking about a 15 percent tax on your gross domestic product.',?,None,CARSON,R,13,136,0,0,0,0,0,3,1,0,2,0,0,0,0,0
No,'You\'re talking about $2.7 trillion.',?,None,CARSON,R,13,136,1,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'We have a budget closer to $3.5 trillion.',?,None,CARSON,R,13,136,2,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'But if you also apply that same 15 percent to several other things, including corporate taxes, and including the capital gains taxes, you make that amount up pretty quickly.',?,None,CARSON,R,13,137,0,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'So that is not by any stretch a pie in the sky.',?,None,CARSON,R,13,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,'Becky, if you want a 10 percent flat tax where the numbers add up, I rolled out my tax plan today, you can find it on line at tedcruz.org.',Y,cnn,CRUZ,R,13,138,0,1,0,0,0,0,0,0,2,1,0,0,0,1
Yes,'It is a simple flat tax where for individuals, a family of four pays nothing on the first $36,000.',Y,cnn,CRUZ,R,13,138,1,0,0,0,0,2,1,1,0,0,0,0,0,1
No,'After that you pay 10 percent as a flat tax going up.',?,None,CRUZ,R,13,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'The billionaire and the working man, no hedge fund manager pays less than his secretary.',?,None,CRUZ,R,13,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'On top of that, there is a business flat tax of 16 percent.',?,None,CRUZ,R,13,140,0,0,0,0,0,0,0,0,2,0,0,0,0,0
No,'Now that applies universally to giant corporations that with lobbyists right now are not paying taxes, and as small business.',?,None,CRUZ,R,13,140,1,0,0,0,0,0,0,0,0,3,0,0,0,0
No,'And you wanted to know the numbers, the Tax Foundation, which has scored every one of our plans, shows that this plan will allow the economy to generate 4.9 million jobs, to raise wages over 12 percent, and to generate 14 percent growth.',?,None,CRUZ,R,13,141,0,0,0,2,0,0,3,0,4,0,0,0,0,0
No,'And it costs, with dynamic scoring, less than a trillion dollars.',?,None,CRUZ,R,13,142,0,0,0,0,0,3,0,0,0,0,0,0,0,0
No,'Those are the hard numbers.',?,None,CRUZ,R,13,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And every single income decile sees a double-digit increase in after-tax income.',?,None,CRUZ,R,13,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'Growth is the answer.',?,None,CRUZ,R,13,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No,'And as Reagan demonstrated, if we cut taxes, we can bring back growth.',?,None,CRUZ,R,13,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0
No,'Let me just say on taxes, how long have we been talking about tax reform in Washington, D.C.?',?,None,FIORINA,R,13,149,0,0,2,0,0,0,0,0,0,0,0,0,0,0
No,'We have been talking about it for decades.',?,None,FIORINA,R,13,149,1,0,0,0,0,0,0,0,0,0,0,1,0,0
No,'We now have a 73,000-page tax code.',?,None,FIORINA,R,13,149,2,0,0,0,0,0,0,0,0,1,0,0,0,0
No,'There have been more than 4,000 changes to the tax plan since 2001 alone.',?,None,FIORINA,R,13,150,0,0,0,0,0,0,1,0,0,1,0,0,0,0
No,'There are loads of great ideas, great conservative ideas from wonderful think tanks about how to reform the tax code.',?,None,FIORINA,R,13,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0
